"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.644164091,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.067736397,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.092481064,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.415327871,
"KOR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.216302313,
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.276259202,
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.01546504,
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",2.314953096,
"KOR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.34605072,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.12742001,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.435867012,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.034067073,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.295423795,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.696174372,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.415620134,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q1",0.974223184,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.662640694,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.343145265,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.811892244,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.462443752,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.585500535,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.699698335,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.873534754,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.27854026,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.206321295,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.399769675,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.061696122,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.017502521,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.701053732,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.592110465,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.468818374,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.488619665,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.39282438,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.812125505,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.802464773,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.770709333,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.502645232,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.430487648,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.377545951,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.955868837,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.12565554,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.015573323,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.587154221,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.924955306,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.665289578,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.036974373,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.091018161,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.366000961,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.62348016,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.911892703,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.433324881,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.054045057,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.752862097,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.412927117,
"AUS","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.23982263,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.584891371,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.32929949,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.559328011,
"AUS","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.472955233,
"AUS","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.181848121,
"AUS","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.948817627,
"AUS","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.71238238,
"AUS","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.449621333,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.612551544,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",4.748796982,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.633485035,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",2.494621158,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-4.991937131,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",5.449321354,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-9.977437332,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.542510182,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",2.185127909,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-0.600910116,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-6.284894702,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",3.949417079,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-1.530884201,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",3.951878834,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-4.721311898,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",2.948033139,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.917734243,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.730925202,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-3.733059097,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.440968018,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.890416827,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.621509267,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.434687659,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.427057985,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.208441654,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",3.406348478,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-3.030663758,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.081670913,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",3.969860224,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.419577495,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.836486951,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",6.098437891,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.621562754,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.759946615,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-3.15261211,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",6.964564518,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.732354786,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",3.558384348,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-4.253423111,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",3.621605137,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.40207011,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",3.62458298,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.063210516,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",2.438797724,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-1.604772632,
"ISL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",2.027512081,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.392563569,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.502119338,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-1.67650798,
"ISL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",2.533740422,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.248448211,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.33874595,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.757206902,
"ISL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.351336981,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.671079586,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.592103091,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.486240621,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.489400408,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.541693853,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.120982262,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.04154194,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.327316591,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.060183297,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.297030782,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.935385605,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.089888342,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.552165006,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.087463125,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.255389199,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.115233876,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.305250177,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.139970955,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.871601896,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.135862781,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.958375262,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.111436938,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.283035045,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.72536768,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.832839057,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.702634066,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.823017085,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.876432419,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.752962239,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.70625328,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.295900721,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.588887808,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.394485331,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.579092915,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.362699264,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.560696279,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.37247271,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.637398054,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.842727249,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.643723233,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.635532017,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.722234898,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.056816417,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.166518164,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.332664965,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.127719489,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.728143009,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.32262074,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.728096069,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.022460414,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.721529933,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-20.322509105,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",16.775242801,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.356859053,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.201068469,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.600339389,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.220161197,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.015878858,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.047695496,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-11.798104942,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.65196882,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-3.37443667,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-1.967139831,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.468826572,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.378154752,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.267531584,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.465733363,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.101125079,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q1",2.027468153,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.909179635,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.670494023,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.032904364,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.59375728,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.226168051,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.499929058,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.8881805,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.479254777,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.256548815,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.24868055,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.049913931,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.641611422,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.408103128,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.340421444,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.49765527,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.396814439,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.972413702,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.744765832,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.185240437,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.623668227,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.178399576,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.084934765,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.208820999,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q1",2.071120542,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.754125011,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.356632722,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.547839841,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.654576954,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.82155954,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.928879375,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.164537751,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.687168088,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.395423292,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.357817323,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.742939533,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.390103919,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.265976189,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q3",4.699810882,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.428727768,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.939515371,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.005988508,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.041561001,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.922683985,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.584136662,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.361480698,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.423447795,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.938341181,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.345762915,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.090743262,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.863569079,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.683517919,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.585373276,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.225049653,
"DNK","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.217842912,
"DNK","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.002326552,
"DNK","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-1.243706016,
"DNK","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.817187733,
"DNK","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.069457024,
"DNK","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.075250259,
"DNK","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.093894243,
"DNK","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.16162989,
"DNK","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.563835211,
"DNK","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.074281939,
"DNK","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.633381867,
"DNK","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.201104009,
"DNK","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.253255592,
"DNK","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.072441775,
"DNK","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.673875429,
"DNK","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.358693362,
"DNK","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.684680081,
"DNK","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.467773075,
"DNK","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.301652901,
"DNK","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.222825124,
"DNK","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.152059046,
"DNK","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.352637774,
"DNK","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.848381829,
"DNK","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.720496974,
"DNK","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.654390627,
"DNK","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.117777678,
"DNK","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.366774101,
"DNK","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.75496245,
"DNK","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.512055136,
"DNK","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.502598831,
"DNK","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.602133078,
"DNK","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.499343436,
"DNK","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.218151328,
"DNK","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.005162294,
"DNK","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.457313711,
"DNK","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.304142897,
"DNK","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.165980574,
"DNK","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.043348719,
"DNK","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.907401806,
"DNK","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.961424626,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.767469701,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.630260395,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.221135567,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.115662067,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.182712679,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.627125163,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.600341016,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.004460138,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.213724455,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-0.03523569,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.022261964,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.156239562,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.048540272,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.052271008,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.150061692,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.310222499,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.645826509,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.663137427,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.931195619,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.958602679,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.519688187,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.740714981,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.307528213,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.088247812,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.036737262,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.166160366,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.367288312,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.471333071,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.734260997,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.859167269,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.147481028,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.079096045,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.905855831,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.973057209,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.680244742,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.414833758,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.856627103,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.543757017,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.78518249,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.02435951,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.629616134,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.539328503,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.427001157,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.585880251,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.52041551,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.659258956,
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.608861527,
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.346200217,
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.295000101,
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.217169436,
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.38408115,
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-17.640249992,
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q3",16.243754874,
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.241068664,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.541986467,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.439275314,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.341068676,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.571494695,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.233936124,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.476042383,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.825851807,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.975678657,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.031815376,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.223898103,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.036216309,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.224097143,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.811120679,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.820981479,
